session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,NOR,26,4.0,MEDIUM,15.0,130.803,0.0390143737166324,lap deleted (track limits)
FP1,OCO,2,1.0,MEDIUM,2.0,104.336,,no gap-to-car-ahead data
FP1,OCO,3,1.0,MEDIUM,3.0,133.705,0.7028913260219342,pit in/out lap
FP1,OCO,5,2.0,MEDIUM,5.0,101.182,0.0609597924773022,short run (<5 clean laps)
FP1,OCO,6,2.0,MEDIUM,6.0,99.416,0.0481283422459893,short run (<5 clean laps)
FP1,OCO,7,2.0,MEDIUM,7.0,143.389,0.211864406779661,pit in/out lap
FP1,OCO,9,3.0,MEDIUM,9.0,97.986,0.0524137931034482,short run (<5 clean laps)
FP1,OCO,10,3.0,MEDIUM,10.0,138.608,0.0583173996175908,short run (<5 clean laps)
FP1,OCO,11,3.0,MEDIUM,11.0,97.701,0.0432960893854748,short run (<5 clean laps)
FP1,OCO,12,3.0,MEDIUM,12.0,136.678,0.0610837438423645,pit in/out lap
FP1,OCO,14,4.0,MEDIUM,14.0,97.268,0.0,short run (<5 clean laps)
FP1,OCO,15,4.0,MEDIUM,15.0,115.079,0.4686046511627907,pit in/out lap
FP1,OCO,17,5.0,SOFT,2.0,96.12,0.0513176144244105,short run (<5 clean laps)
