scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_alb_lap48_to_hard_new_tyre_only,ALB,48,HARD,new,tyre_only,M-H-H,2,4.663451,0.767037,8.355537,0.056000,10.868595,-6.261350,True,False,GREEN,0.484917
monza_alb_lap49_to_soft_new_tyre_only,ALB,49,SOFT,new,tyre_only,M-H-S,2,1.556694,-2.693267,5.324210,0.324000,7.853653,-6.472685,True,False,GREEN,0.487167
monza_alb_lap49_to_medium_new_tyre_only,ALB,49,MEDIUM,new,tyre_only,M-H-M,2,3.988076,0.389008,7.740135,0.082000,10.288538,-6.239555,True,False,GREEN,0.484000
monza_alb_lap49_to_hard_new_tyre_only,ALB,49,HARD,new,tyre_only,M-H-H,2,5.666971,1.688277,9.474843,0.032000,11.861867,-6.261350,True,False,GREEN,0.508334
monza_alb_lap50_to_soft_new_tyre_only,ALB,50,SOFT,new,tyre_only,M-H-S,2,4.146433,-0.030609,7.825236,0.102000,10.227845,-6.211024,True,False,GREEN,0.485500
monza_alb_lap50_to_medium_new_tyre_only,ALB,50,MEDIUM,new,tyre_only,M-H-M,2,5.904942,2.171788,9.717775,0.028000,11.848140,-6.040681,True,False,GREEN,0.478584
monza_alb_lap50_to_hard_new_tyre_only,ALB,50,HARD,new,tyre_only,M-H-H,2,6.761217,2.763665,10.778711,0.012000,12.901339,-6.215561,True,False,GREEN,0.494542
monza_alb_lap51_to_soft_new_tyre_only,ALB,51,SOFT,new,tyre_only,M-H-S,2,6.790144,2.654467,10.406907,0.018000,12.649587,-6.093935,True,False,GREEN,0.503208
monza_alb_lap51_to_medium_new_tyre_only,ALB,51,MEDIUM,new,tyre_only,M-H-M,2,7.551164,3.499804,11.274499,0.010000,13.458253,-6.093935,True,False,GREEN,0.452375
monza_alb_lap51_to_hard_new_tyre_only,ALB,51,HARD,new,tyre_only,M-H-H,2,8.039579,3.996200,11.891628,0.008000,13.987009,-6.093935,True,False,GREEN,0.452125
monza_alo_lap2_to_soft_new_tyre_only,ALO,2,SOFT,new,tyre_only,H-S,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,YELLOW,2.843458
monza_alo_lap2_to_medium_new_tyre_only,ALO,2,MEDIUM,new,tyre_only,H-M,1,17.972922,12.669763,23.861039,0.000000,18.117509,0.000000,True,True,YELLOW,0.514958
monza_alo_lap2_to_hard_new_tyre_only,ALO,2,HARD,new,tyre_only,H-H,1,28.059759,22.701796,33.969167,0.000000,28.321997,0.000000,True,True,YELLOW,0.586875
monza_alo_lap3_to_soft_new_tyre_only,ALO,3,SOFT,new,tyre_only,H-S-S,2,0.024725,0.005514,0.041961,0.054000,0.024452,0.000000,True,True,RED,0.505208
monza_alo_lap3_to_medium_new_tyre_only,ALO,3,MEDIUM,new,tyre_only,H-S-M,2,16.541884,11.426058,22.394190,0.000000,16.760565,0.000000,True,True,RED,0.474417
monza_alo_lap3_to_hard_new_tyre_only,ALO,3,HARD,new,tyre_only,H-S-H,2,26.286362,21.144320,32.041362,0.000000,26.521980,0.000000,True,True,RED,0.466458
monza_alo_lap4_to_soft_new_tyre_only,ALO,4,SOFT,new,tyre_only,H-S-S,2,-0.420329,-0.713332,-0.093740,0.946000,-0.415681,0.000000,True,True,RED,0.471167
monza_alo_lap4_to_medium_new_tyre_only,ALO,4,MEDIUM,new,tyre_only,H-S-M,2,15.182776,10.228181,20.846333,0.000000,15.455487,0.000000,True,True,RED,0.461583
monza_alo_lap4_to_hard_new_tyre_only,ALO,4,HARD,new,tyre_only,H-S-H,2,24.502978,19.620997,30.167795,0.000000,24.769542,0.000000,True,True,RED,0.461333
monza_alo_lap5_to_soft_new_tyre_only,ALO,5,SOFT,new,tyre_only,H-S-S,2,-0.815933,-1.384703,-0.181966,0.946000,-0.806911,0.000000,True,True,RED,0.458416
monza_alo_lap5_to_medium_new_tyre_only,ALO,5,MEDIUM,new,tyre_only,H-S-M,2,13.916963,9.158466,19.431555,0.000000,14.202275,0.000000,True,True,RED,0.458084
monza_alo_lap5_to_hard_new_tyre_only,ALO,5,HARD,new,tyre_only,H-S-H,2,22.866430,18.096521,28.280993,0.000000,23.064686,0.000000,True,True,RED,0.459125
monza_alo_lap6_to_soft_new_tyre_only,ALO,6,SOFT,new,tyre_only,H-S-S,2,20.591445,16.567200,24.211653,0.000000,-1.149237,21.658602,True,False,YELLOW,0.458417
monza_alo_lap6_to_medium_new_tyre_only,ALO,6,MEDIUM,new,tyre_only,H-S-M,2,34.652530,28.943938,40.547154,0.000000,13.000928,21.891733,True,False,YELLOW,0.458667
monza_alo_lap6_to_hard_new_tyre_only,ALO,6,HARD,new,tyre_only,H-S-H,2,43.260727,36.987650,49.284823,0.000000,21.407409,21.869938,True,False,YELLOW,0.454833
monza_alo_lap7_to_soft_new_tyre_only,ALO,7,SOFT,new,tyre_only,H-S-S,2,20.363949,16.228659,23.956691,0.000000,-1.442659,21.658602,True,False,GREEN,0.457875
monza_alo_lap7_to_medium_new_tyre_only,ALO,7,MEDIUM,new,tyre_only,H-S-M,2,33.592861,27.977702,39.272992,0.000000,11.851447,21.891733,True,False,GREEN,0.452833
monza_alo_lap7_to_hard_new_tyre_only,ALO,7,HARD,new,tyre_only,H-S-H,2,41.769230,35.620329,47.561585,0.000000,19.797713,21.869938,True,False,GREEN,0.464292
monza_alo_lap8_to_soft_new_tyre_only,ALO,8,SOFT,new,tyre_only,H-S-S,2,20.029443,15.911582,23.774838,0.000000,-1.687178,21.658602,True,False,GREEN,0.475250
monza_alo_lap8_to_medium_new_tyre_only,ALO,8,MEDIUM,new,tyre_only,H-S-M,2,32.487794,27.018610,38.107180,0.000000,10.753832,21.891733,True,False,GREEN,0.457000
monza_alo_lap8_to_hard_new_tyre_only,ALO,8,HARD,new,tyre_only,H-S-H,2,40.226146,34.258073,45.860397,0.000000,18.235596,21.869938,True,False,GREEN,0.452541
monza_alo_lap9_to_soft_new_tyre_only,ALO,9,SOFT,new,tyre_only,H-S-S,2,19.859479,15.569643,23.589954,0.000000,-1.882792,21.658602,True,False,GREEN,0.452667
monza_alo_lap9_to_medium_new_tyre_only,ALO,9,MEDIUM,new,tyre_only,H-S-M,2,31.429648,26.178060,36.882066,0.000000,9.708082,21.891733,True,False,GREEN,0.451875
monza_alo_lap9_to_hard_new_tyre_only,ALO,9,HARD,new,tyre_only,H-S-H,2,38.727080,32.935744,44.155621,0.000000,16.721061,21.869938,True,False,GREEN,0.450709
monza_alo_lap10_to_soft_new_tyre_only,ALO,10,SOFT,new,tyre_only,H-S-S,2,19.697660,15.394157,23.444886,0.000000,-2.029503,21.658602,True,False,GREEN,0.448875
monza_alo_lap10_to_medium_new_tyre_only,ALO,10,MEDIUM,new,tyre_only,H-S-M,2,30.513864,25.303871,35.697760,0.000000,8.714199,21.891733,True,False,GREEN,0.451000
monza_alo_lap10_to_hard_new_tyre_only,ALO,10,HARD,new,tyre_only,H-S-H,2,37.297182,31.628582,42.467452,0.000000,15.254105,21.869938,True,False,GREEN,0.449292
monza_alo_lap11_to_soft_new_tyre_only,ALO,11,SOFT,new,tyre_only,H-S-S,2,19.588864,15.273602,23.354536,0.000000,-2.127311,21.658602,True,False,GREEN,0.453917
monza_alo_lap11_to_medium_new_tyre_only,ALO,11,MEDIUM,new,tyre_only,H-S-M,2,29.531764,24.549161,34.590374,0.000000,7.772180,21.891733,True,False,GREEN,0.451375
monza_alo_lap11_to_hard_new_tyre_only,ALO,11,HARD,new,tyre_only,H-S-H,2,35.855585,30.394045,40.815991,0.000000,13.834730,21.869938,True,False,GREEN,0.449167
monza_alo_lap12_to_soft_new_tyre_only,ALO,12,SOFT,new,tyre_only,H-S-S,2,19.538542,15.215078,23.312367,0.000000,-2.176215,21.658602,True,False,GREEN,0.446917
monza_alo_lap12_to_medium_new_tyre_only,ALO,12,MEDIUM,new,tyre_only,H-S-M,2,28.598713,24.031891,33.701944,0.000000,6.882028,21.891733,True,False,GREEN,0.448709
monza_alo_lap12_to_hard_new_tyre_only,ALO,12,HARD,new,tyre_only,H-S-H,2,34.474939,29.346200,39.249527,0.000000,12.462935,21.869938,True,False,GREEN,0.447416
monza_alo_lap13_to_soft_new_tyre_only,ALO,13,SOFT,new,tyre_only,H-S-S,2,19.538542,15.215078,23.312367,0.000000,-2.176215,21.658602,True,False,GREEN,0.448792
monza_alo_lap13_to_medium_new_tyre_only,ALO,13,MEDIUM,new,tyre_only,H-S-M,2,27.698475,23.434338,32.653488,0.000000,6.043741,21.891733,True,False,GREEN,0.445375
monza_alo_lap13_to_hard_new_tyre_only,ALO,13,HARD,new,tyre_only,H-S-H,2,33.110922,28.253800,37.706422,0.000000,11.138720,21.869938,True,False,GREEN,0.453250
monza_alo_lap14_to_soft_new_tyre_only,ALO,14,SOFT,new,tyre_only,H-S-S,2,19.588864,15.273602,23.354536,0.000000,-2.127311,21.658602,True,False,GREEN,0.474917
monza_alo_lap14_to_medium_new_tyre_only,ALO,14,MEDIUM,new,tyre_only,H-S-M,2,26.878216,22.923829,31.664036,0.000000,5.257320,21.891733,True,False,GREEN,0.467791
monza_alo_lap14_to_hard_new_tyre_only,ALO,14,HARD,new,tyre_only,H-S-H,2,31.780828,27.160025,36.275147,0.000000,9.862086,21.869938,True,False,GREEN,0.450333
monza_alo_lap15_to_soft_new_tyre_only,ALO,15,SOFT,new,tyre_only,H-S-S,2,19.697660,15.394157,23.444886,0.000000,-2.029503,21.658602,True,False,GREEN,0.448625
monza_alo_lap15_to_medium_new_tyre_only,ALO,15,MEDIUM,new,tyre_only,H-S-M,2,26.110026,22.339296,30.709250,0.000000,4.522765,21.891733,True,False,GREEN,0.420500
monza_alo_lap15_to_hard_new_tyre_only,ALO,15,HARD,new,tyre_only,H-S-H,2,30.525787,26.133699,34.967363,0.000000,8.633032,21.869938,True,False,GREEN,0.418375
monza_alo_lap16_to_soft_new_tyre_only,ALO,16,SOFT,new,tyre_only,H-S-S,2,19.859479,15.569643,23.589954,0.000000,-1.882792,21.658602,True,False,GREEN,0.421250
monza_alo_lap16_to_medium_new_tyre_only,ALO,16,MEDIUM,new,tyre_only,H-S-M,2,25.380213,21.791982,29.903435,0.000000,3.840076,21.891733,True,False,GREEN,0.415042
monza_alo_lap16_to_hard_new_tyre_only,ALO,16,HARD,new,tyre_only,H-S-H,2,29.377359,25.173657,33.545654,0.000000,7.451558,21.869938,True,False,GREEN,0.428583
monza_alo_lap17_to_soft_new_tyre_only,ALO,17,SOFT,new,tyre_only,H-S-S,2,20.029443,15.911582,23.774838,0.000000,-1.687178,21.658602,True,False,GREEN,0.445292
monza_alo_lap17_to_medium_new_tyre_only,ALO,17,MEDIUM,new,tyre_only,H-S-M,2,24.749765,21.371483,29.116237,0.000000,3.209252,21.891733,True,False,GREEN,0.450084
monza_alo_lap17_to_hard_new_tyre_only,ALO,17,HARD,new,tyre_only,H-S-H,2,28.213996,24.113926,32.124065,0.000000,6.317664,21.869938,True,False,GREEN,0.451250
monza_alo_lap18_to_soft_new_tyre_only,ALO,18,SOFT,new,tyre_only,H-S-S,2,20.363949,16.228659,23.956691,0.000000,-1.442659,21.658602,True,False,GREEN,0.445875
monza_alo_lap18_to_medium_new_tyre_only,ALO,18,MEDIUM,new,tyre_only,H-S-M,2,24.316510,20.987639,28.268212,0.000000,2.630294,21.891733,True,False,GREEN,0.451334
monza_alo_lap18_to_hard_new_tyre_only,ALO,18,HARD,new,tyre_only,H-S-H,2,27.097486,23.123702,30.970408,0.000000,5.231351,21.869938,True,False,GREEN,0.450959
monza_alo_lap19_to_soft_new_tyre_only,ALO,19,SOFT,new,tyre_only,H-S-S,2,20.591445,16.567200,24.211653,0.000000,-1.149237,21.658602,True,False,GREEN,0.444375
monza_alo_lap19_to_medium_new_tyre_only,ALO,19,MEDIUM,new,tyre_only,H-S-M,2,23.894536,20.525464,27.675732,0.000000,2.103201,21.891733,True,False,GREEN,0.446208
monza_alo_lap19_to_hard_new_tyre_only,ALO,19,HARD,new,tyre_only,H-S-H,2,26.082946,22.308009,29.783913,0.000000,4.192618,21.869938,True,False,GREEN,0.448666
monza_alo_lap20_to_soft_new_tyre_only,ALO,20,SOFT,new,tyre_only,H-S-S,2,20.817516,16.968959,24.587322,0.000000,-0.806911,21.658602,True,False,GREEN,0.441709
monza_alo_lap20_to_medium_new_tyre_only,ALO,20,MEDIUM,new,tyre_only,H-S-M,2,23.403545,20.098564,27.076574,0.000000,1.627975,21.891733,True,False,GREEN,0.465458
monza_alo_lap20_to_hard_new_tyre_only,ALO,20,HARD,new,tyre_only,H-S-H,2,25.087387,21.424782,28.709304,0.000000,3.201465,21.869938,True,False,GREEN,0.446250
monza_alo_lap21_to_soft_new_tyre_only,ALO,21,SOFT,new,tyre_only,H-S-S,2,21.495288,17.935408,25.013157,0.000000,-0.415681,21.920263,True,False,GREEN,0.446458
monza_alo_lap21_to_medium_new_tyre_only,ALO,21,MEDIUM,new,tyre_only,H-S-M,2,23.269987,19.853128,26.699214,0.000000,1.204614,22.090607,True,False,GREEN,0.451583
monza_alo_lap21_to_hard_new_tyre_only,ALO,21,HARD,new,tyre_only,H-S-H,2,24.238427,20.738864,27.922705,0.000000,2.257893,21.915726,True,False,GREEN,0.445125
monza_alo_lap22_to_soft_new_tyre_only,ALO,22,SOFT,new,tyre_only,H-S-S,2,21.938967,18.648617,25.524743,0.000000,0.024452,22.037352,True,False,GREEN,0.444291
monza_alo_lap22_to_medium_new_tyre_only,ALO,22,MEDIUM,new,tyre_only,H-S-M,2,22.780847,19.438366,26.417377,0.000000,0.833118,22.037352,True,False,GREEN,0.442041
monza_alo_lap22_to_hard_new_tyre_only,ALO,22,HARD,new,tyre_only,H-S-H,2,23.255876,19.878988,26.945731,0.000000,1.361901,22.037352,True,False,GREEN,0.446083
monza_ant_lap2_to_soft_new_tyre_only,ANT,2,SOFT,new,tyre_only,H-S-M-M,3,1.177834,-2.358626,4.737936,0.356000,-1.383710,2.560261,True,True,YELLOW,2.669833
monza_ant_lap2_to_medium_new_tyre_only,ANT,2,MEDIUM,new,tyre_only,H-M-M-M,3,1.957057,-1.579582,5.488688,0.246000,-0.574528,2.560261,True,True,YELLOW,0.510416
monza_ant_lap2_to_hard_new_tyre_only,ANT,2,HARD,new,tyre_only,H-H-M-M,3,2.497314,-0.969264,6.042553,0.174000,-0.046259,2.560261,True,True,YELLOW,0.491167
monza_ant_lap3_to_soft_new_tyre_only,ANT,3,SOFT,new,tyre_only,H-S-M,2,-18.494996,-27.075291,-10.501957,0.998000,-21.272956,2.560261,True,True,RED,0.498625
monza_ant_lap3_to_medium_new_tyre_only,ANT,3,MEDIUM,new,tyre_only,H-M-M,2,2.545656,-0.929278,6.087067,0.172000,0.000000,2.560261,True,True,RED,0.470208
monza_ant_lap3_to_hard_new_tyre_only,ANT,3,HARD,new,tyre_only,H-H-M,2,14.618723,5.738439,22.443200,0.008000,11.767060,2.560261,True,True,RED,0.485834
monza_ant_lap4_to_soft_new_tyre_only,ANT,4,SOFT,new,tyre_only,H-M-S-M,3,-18.347519,-26.481432,-10.731931,0.998000,-21.050580,2.560261,True,True,RED,0.483791
monza_ant_lap4_to_medium_new_tyre_only,ANT,4,MEDIUM,new,tyre_only,H-M-M-M,3,1.867863,-1.602540,5.388123,0.260000,-0.670278,2.560261,True,True,RED,0.489875
monza_ant_lap4_to_hard_new_tyre_only,ANT,4,HARD,new,tyre_only,H-M-H-M,3,13.537498,4.742893,21.121481,0.012000,10.683686,2.560261,True,True,RED,0.517000
monza_ant_lap5_to_soft_new_tyre_only,ANT,5,SOFT,new,tyre_only,H-M-S-M,3,-18.067314,-25.972984,-10.701569,0.998000,-20.775826,2.560261,True,True,RED,0.484250
monza_ant_lap5_to_medium_new_tyre_only,ANT,5,MEDIUM,new,tyre_only,H-M-M-M,3,1.263836,-2.256084,4.778175,0.326000,-1.284700,2.560261,True,True,RED,0.498167
monza_ant_lap5_to_hard_new_tyre_only,ANT,5,HARD,new,tyre_only,H-M-H-M,3,12.497116,3.981274,19.774738,0.024000,9.651369,2.560261,True,True,RED,0.494375
monza_ant_lap6_to_soft_new_tyre_only,ANT,6,SOFT,new,tyre_only,H-M-S-M,3,3.958053,-5.700130,13.757796,0.308000,-20.448693,24.218863,True,False,YELLOW,0.501708
monza_ant_lap6_to_medium_new_tyre_only,ANT,6,MEDIUM,new,tyre_only,H-M-M-M,3,22.561620,15.607557,29.608932,0.000000,-1.843265,24.451994,True,False,YELLOW,0.521375
monza_ant_lap6_to_hard_new_tyre_only,ANT,6,HARD,new,tyre_only,H-M-H-M,3,33.245652,23.026439,42.673153,0.000000,8.670110,24.430199,True,False,YELLOW,0.483500
monza_ant_lap7_to_soft_new_tyre_only,ANT,7,SOFT,new,tyre_only,H-M-S-M,3,4.158103,-5.020274,13.980094,0.280000,-20.069182,24.218863,True,False,GREEN,0.489167
monza_ant_lap7_to_medium_new_tyre_only,ANT,7,MEDIUM,new,tyre_only,H-M-M-M,3,22.077137,15.059390,29.111433,0.000000,-2.345974,24.451994,True,False,GREEN,0.508667
monza_ant_lap7_to_hard_new_tyre_only,ANT,7,HARD,new,tyre_only,H-M-H-M,3,32.235550,22.259533,41.597923,0.000000,7.739909,24.430199,True,False,GREEN,0.503000
monza_ant_lap8_to_soft_new_tyre_only,ANT,8,SOFT,new,tyre_only,H-M-S-M,3,4.490105,-4.268375,14.084801,0.248000,-19.637292,24.218863,True,False,GREEN,0.492375
monza_ant_lap8_to_medium_new_tyre_only,ANT,8,MEDIUM,new,tyre_only,H-M-M-M,3,21.641152,14.594172,28.664211,0.000000,-2.792826,24.451994,True,False,GREEN,0.491125
monza_ant_lap8_to_hard_new_tyre_only,ANT,8,HARD,new,tyre_only,H-M-H-M,3,31.220436,21.666664,40.448179,0.000000,6.860765,24.430199,True,False,GREEN,0.486583
monza_ant_lap9_to_soft_new_tyre_only,ANT,9,SOFT,new,tyre_only,H-M-S-M,3,5.004603,-3.629013,14.175602,0.218000,-19.153024,24.218863,True,False,GREEN,0.482459
monza_ant_lap9_to_medium_new_tyre_only,ANT,9,MEDIUM,new,tyre_only,H-M-M-M,3,21.258012,14.171032,28.256586,0.002000,-3.183822,24.451994,True,False,GREEN,0.530542
monza_ant_lap9_to_hard_new_tyre_only,ANT,9,HARD,new,tyre_only,H-M-H-M,3,30.409825,21.070964,39.440159,0.000000,6.032679,24.430199,True,False,GREEN,0.540416
monza_ant_lap10_to_soft_new_tyre_only,ANT,10,SOFT,new,tyre_only,H-M-S-M,3,5.449371,-2.814321,14.676575,0.192000,-18.616377,24.218863,True,False,GREEN,0.541584
monza_ant_lap10_to_medium_new_tyre_only,ANT,10,MEDIUM,new,tyre_only,H-M-M-M,3,20.921534,13.814359,27.870652,0.002000,-3.518961,24.451994,True,False,GREEN,0.439125
monza_ant_lap10_to_hard_new_tyre_only,ANT,10,HARD,new,tyre_only,H-M-H-M,3,29.521479,20.722566,38.497585,0.000000,5.255651,24.430199,True,False,GREEN,0.437959
monza_ant_lap11_to_soft_new_tyre_only,ANT,11,SOFT,new,tyre_only,H-M-S-M,3,6.201845,-2.226757,14.862965,0.154000,-18.027351,24.218863,True,False,GREEN,0.439750
monza_ant_lap11_to_medium_new_tyre_only,ANT,11,MEDIUM,new,tyre_only,H-M-M-M,3,20.643947,13.517738,27.570174,0.002000,-3.798244,24.451994,True,False,GREEN,0.439084
monza_ant_lap11_to_hard_new_tyre_only,ANT,11,HARD,new,tyre_only,H-M-H-M,3,28.832421,20.130161,37.614271,0.000000,4.529680,24.430199,True,False,GREEN,0.463583
monza_ant_lap12_to_soft_new_tyre_only,ANT,12,SOFT,new,tyre_only,H-M-S-M,3,6.827516,-1.366212,15.197019,0.138000,-17.385947,24.218863,True,False,GREEN,0.473250
monza_ant_lap12_to_medium_new_tyre_only,ANT,12,MEDIUM,new,tyre_only,H-M-M-M,3,20.409524,13.280441,27.368207,0.002000,-4.021670,24.451994,True,False,GREEN,0.471166
monza_ant_lap12_to_hard_new_tyre_only,ANT,12,HARD,new,tyre_only,H-M-H-M,3,28.241686,19.567685,36.870318,0.000000,3.854767,24.430199,True,False,GREEN,0.467084
monza_ant_lap13_to_soft_new_tyre_only,ANT,13,SOFT,new,tyre_only,H-M-S-M,3,7.513898,-0.466619,15.705109,0.120000,-16.692165,24.218863,True,False,GREEN,0.469125
monza_ant_lap13_to_medium_new_tyre_only,ANT,13,MEDIUM,new,tyre_only,H-M-M-M,3,20.231323,13.108932,27.197576,0.002000,-4.189239,24.451994,True,False,GREEN,0.474000
monza_ant_lap13_to_hard_new_tyre_only,ANT,13,HARD,new,tyre_only,H-M-H-M,3,27.583634,19.068678,36.101313,0.000000,3.230912,24.430199,True,False,GREEN,0.470500
monza_ant_lap14_to_soft_new_tyre_only,ANT,14,SOFT,new,tyre_only,H-M-S-M,3,8.206411,0.269373,16.305119,0.086000,-15.946003,24.218863,True,False,GREEN,0.468541
monza_ant_lap14_to_medium_new_tyre_only,ANT,14,MEDIUM,new,tyre_only,H-M-M-M,3,20.111171,12.993276,27.095584,0.002000,-4.300952,24.451994,True,False,GREEN,0.468875
monza_ant_lap14_to_hard_new_tyre_only,ANT,14,HARD,new,tyre_only,H-M-H-M,3,27.023772,18.664698,35.594850,0.000000,2.658114,24.430199,True,False,GREEN,0.464917
monza_ant_lap15_to_soft_new_tyre_only,ANT,15,SOFT,new,tyre_only,H-M-S-M,3,8.969624,1.289947,16.914120,0.066000,-15.147464,24.218863,True,False,GREEN,0.464750
monza_ant_lap15_to_medium_new_tyre_only,ANT,15,MEDIUM,new,tyre_only,H-M-M-M,3,20.051095,12.933143,27.043377,0.002000,-4.356809,24.451994,True,False,GREEN,0.464209
monza_ant_lap15_to_hard_new_tyre_only,ANT,15,HARD,new,tyre_only,H-M-H-M,3,26.380566,18.357129,34.724003,0.000000,2.136374,24.430199,True,False,GREEN,0.462458
monza_ant_lap16_to_soft_new_tyre_only,ANT,16,SOFT,new,tyre_only,H-M-S-M,3,9.840227,2.205307,17.654492,0.048000,-14.296546,24.218863,True,False,GREEN,0.462208
monza_ant_lap16_to_medium_new_tyre_only,ANT,16,MEDIUM,new,tyre_only,H-M-M-M,3,20.051095,12.933143,27.043377,0.002000,-4.356809,24.451994,True,False,GREEN,0.464208
monza_ant_lap16_to_hard_new_tyre_only,ANT,16,HARD,new,tyre_only,H-M-H-M,3,25.905085,17.949321,34.029756,0.000000,1.665692,24.430199,True,False,GREEN,0.463084
monza_ant_lap17_to_soft_new_tyre_only,ANT,17,SOFT,new,tyre_only,H-M-S-M,3,10.810329,3.360421,18.564345,0.040000,-13.393249,24.218863,True,False,GREEN,0.472750
monza_ant_lap17_to_medium_new_tyre_only,ANT,17,MEDIUM,new,tyre_only,H-M-M-M,3,20.111171,12.993276,27.095584,0.002000,-4.300952,24.451994,True,False,GREEN,0.467875
monza_ant_lap17_to_hard_new_tyre_only,ANT,17,HARD,new,tyre_only,H-M-H-M,3,25.599506,17.562005,33.535784,0.000000,1.246067,24.430199,True,False,GREEN,0.477708
monza_ant_lap18_to_soft_new_tyre_only,ANT,18,SOFT,new,tyre_only,H-M-S,2,-24.255228,-39.962593,-11.428975,0.990000,-27.597959,2.327131,False,False,GREEN,0.478084
monza_ant_lap18_to_medium_new_tyre_only,ANT,18,MEDIUM,new,tyre_only,H-M-M,2,5.362836,1.837797,8.876833,0.034000,2.792826,2.560261,True,False,GREEN,0.515166
monza_ant_lap18_to_hard_new_tyre_only,ANT,18,HARD,new,tyre_only,H-M-H,2,21.350094,8.786987,31.475539,0.004000,18.426907,2.538466,True,False,GREEN,0.474500
monza_ant_lap19_to_soft_new_tyre_only,ANT,19,SOFT,new,tyre_only,H-M-S,2,-23.883562,-38.837736,-11.544885,0.990000,-27.201162,2.327131,False,False,GREEN,0.472250
monza_ant_lap19_to_medium_new_tyre_only,ANT,19,MEDIUM,new,tyre_only,H-M-M,2,4.812668,1.287595,8.353228,0.044000,2.262189,2.560261,True,False,GREEN,0.471583
monza_ant_lap19_to_hard_new_tyre_only,ANT,19,HARD,new,tyre_only,H-M-H,2,20.391057,8.265738,30.238570,0.004000,17.531163,2.538466,True,False,GREEN,0.468625
monza_ant_lap20_to_soft_new_tyre_only,ANT,20,SOFT,new,tyre_only,H-M-S,2,-23.498368,-37.797768,-11.785623,0.990000,-26.751986,2.327131,False,False,GREEN,0.473625
monza_ant_lap20_to_medium_new_tyre_only,ANT,20,MEDIUM,new,tyre_only,H-M-M,2,4.334969,0.765116,7.926568,0.058000,1.787409,2.560261,True,False,GREEN,0.469625
monza_ant_lap20_to_hard_new_tyre_only,ANT,20,HARD,new,tyre_only,H-M-H,2,19.589165,7.719849,29.180434,0.004000,16.686476,2.538466,True,False,GREEN,0.469417
monza_ant_lap21_to_soft_new_tyre_only,ANT,21,SOFT,new,tyre_only,H-M-S,2,-23.111750,-36.536497,-11.842385,0.990000,-26.250433,2.327131,False,False,GREEN,0.470000
monza_ant_lap21_to_medium_new_tyre_only,ANT,21,MEDIUM,new,tyre_only,H-M-M,2,3.913974,0.303193,7.459517,0.092000,1.368485,2.560261,True,False,GREEN,0.477167
monza_ant_lap21_to_hard_new_tyre_only,ANT,21,HARD,new,tyre_only,H-M-H,2,18.829913,7.228495,28.197924,0.004000,15.892847,2.538466,True,False,GREEN,0.466000
monza_ant_lap22_to_soft_new_tyre_only,ANT,22,SOFT,new,tyre_only,H-M-S,2,-22.648555,-35.371847,-11.887654,0.994000,-25.696500,2.327131,False,False,GREEN,0.468459
monza_ant_lap22_to_medium_new_tyre_only,ANT,22,MEDIUM,new,tyre_only,H-M-M,2,3.562529,-0.049711,7.071755,0.104000,1.005417,2.560261,True,False,GREEN,0.467334
monza_ant_lap22_to_hard_new_tyre_only,ANT,22,HARD,new,tyre_only,H-M-H,2,18.042356,6.803966,27.200763,0.004000,15.150276,2.538466,True,False,GREEN,0.481667
monza_ant_lap23_to_soft_new_tyre_only,ANT,23,SOFT,new,tyre_only,H-M-S,2,-22.014315,-34.130335,-11.882783,0.994000,-25.090189,2.327131,False,False,GREEN,0.467833
monza_ant_lap23_to_medium_new_tyre_only,ANT,23,MEDIUM,new,tyre_only,H-M-M,2,3.258592,-0.318468,6.801143,0.114000,0.698207,2.560261,True,False,GREEN,0.477917
monza_ant_lap23_to_hard_new_tyre_only,ANT,23,HARD,new,tyre_only,H-M-H,2,17.390644,6.432117,26.204132,0.004000,14.458763,2.538466,True,False,GREEN,0.467000
monza_ant_lap24_to_soft_new_tyre_only,ANT,24,SOFT,new,tyre_only,H-M-S,2,-21.402990,-32.767028,-11.797325,0.994000,-24.431500,2.327131,False,False,GREEN,0.466625
monza_ant_lap24_to_medium_new_tyre_only,ANT,24,MEDIUM,new,tyre_only,H-M-M,2,3.001367,-0.538359,6.549229,0.142000,0.446852,2.560261,True,False,GREEN,0.468166
monza_ant_lap24_to_hard_new_tyre_only,ANT,24,HARD,new,tyre_only,H-M-H,2,16.772426,6.213442,25.237907,0.004000,13.818307,2.538466,True,False,GREEN,0.464667
monza_ant_lap25_to_soft_new_tyre_only,ANT,25,SOFT,new,tyre_only,H-M-S,2,-20.782609,-31.451300,-11.405499,0.996000,-23.720432,2.327131,False,False,GREEN,0.465166
